tiff_path,region,buoy_date_time,buoy_id,buoy_type,buoy_lat,buoy_lon,time_diff_seconds
region-27_0-82_951-35_52-83_8/2014/12/16/20141216T1326.tiff,region-27_0-82_951-35_52-83_8,2014-12-16 13:00:28,300234061369400.0,IceBall,83.2742,30.7036,1532.0
region-27_0-82_951-35_52-83_8/2014/12/17/20141217T1407.tiff,region-27_0-82_951-35_52-83_8,2014-12-17 13:59:31,300234061369400.0,IceBall,83.2586,29.374,449.0
region-27_0-82_951-35_52-83_8/2014/12/17/20141217T0735.tiff,region-27_0-82_951-35_52-83_8,2014-12-17 07:59:31,300234061369400.0,IceBall,83.269,29.569,1471.0
region-27_0-82_951-35_52-83_8/2014/12/18/20141218T0637.tiff,region-27_0-82_951-35_52-83_8,2014-12-18 07:00:28,300234061369400.0,IceBall,83.247,28.7868,1408.0
region-27_0-82_951-35_52-83_8/2014/12/18/20141218T1309.tiff,region-27_0-82_951-35_52-83_8,2014-12-18 13:00:28,300234061369400.0,IceBall,83.2386,28.604,512.0
region-27_0-82_951-35_52-83_8/2014/12/19/20141219T1350.tiff,region-27_0-82_951-35_52-83_8,2014-12-19 13:59:31,300234061369400.0,IceBall,83.2094,27.908,571.0
region-27_0-82_951-35_52-83_8/2014/12/19/20141219T0719.tiff,region-27_0-82_951-35_52-83_8,2014-12-19 07:00:28,300234061369400.0,IceBall,83.2146,28.206,1112.0
region-27_0-82_951-35_52-83_8/2014/12/22/20141222T0743.tiff,region-27_0-82_951-35_52-83_8,2014-12-22 07:59:31,300234061369400.0,IceBall,82.9996,27.0266,991.0
region-27_0-82_951-35_52-83_8/2014/12/24/20141224T0727.tiff,region-27_0-82_951-35_52-83_8,2014-12-24 07:01:55,90074.0,ITP,83.7716,31.5644,1505.0
region-27_0-82_951-35_52-83_8/2014/12/24/20141224T0727.tiff,region-27_0-82_951-35_52-83_8,2014-12-24 07:00:28,300234011247800.0,UPTEMPO,83.7708,31.554,1592.0
region-27_0-82_951-35_52-83_8/2014/12/24/20141224T1359.tiff,region-27_0-82_951-35_52-83_8,2014-12-24 14:02:24,90074.0,ITP,83.758,31.3384,204.0
region-27_0-82_951-35_52-83_8/2014/12/24/20141224T1359.tiff,region-27_0-82_951-35_52-83_8,2014-12-24 13:59:31,300234011247800.0,UPTEMPO,83.7494,31.3412,31.0
region-27_0-82_951-35_52-83_8/2014/12/25/20141225T1301.tiff,region-27_0-82_951-35_52-83_8,2014-12-25 13:00:28,300234011247800.0,UPTEMPO,83.6584,31.1478,32.0
region-27_0-82_951-35_52-83_8/2014/12/25/20141225T0808.tiff,region-27_0-82_951-35_52-83_8,2014-12-25 07:01:55,90074.0,ITP,83.6856,31.17,3965.0
region-27_0-82_951-35_52-83_8/2014/12/25/20141225T0808.tiff,region-27_0-82_951-35_52-83_8,2014-12-25 07:59:31,300234011247800.0,UPTEMPO,83.6802,31.1714,509.0
region-27_0-82_951-35_52-83_8/2014/12/26/20141226T1342.tiff,region-27_0-82_951-35_52-83_8,2014-12-26 14:02:24,90074.0,ITP,83.5497,31.1546,1224.0
region-27_0-82_951-35_52-83_8/2014/12/26/20141226T1342.tiff,region-27_0-82_951-35_52-83_8,2014-12-26 13:59:31,300234011247800.0,UPTEMPO,83.5486,31.1566,1051.0
region-27_0-82_951-35_52-83_8/2014/12/26/20141226T0711.tiff,region-27_0-82_951-35_52-83_8,2014-12-26 06:01:26,90074.0,ITP,83.5833,31.1483,4174.0
region-27_0-82_951-35_52-83_8/2014/12/26/20141226T0711.tiff,region-27_0-82_951-35_52-83_8,2014-12-26 07:00:28,300234011247800.0,UPTEMPO,83.5774,31.157,632.0
region-27_0-82_951-35_52-83_8/2014/12/27/20141227T1246.tiff,region-27_0-82_951-35_52-83_8,2014-12-27 13:01:55,90074.0,ITP,83.4468,31.3226,955.0
region-27_0-82_951-35_52-83_8/2014/12/27/20141227T1246.tiff,region-27_0-82_951-35_52-83_8,2014-12-27 13:00:28,300234011247800.0,UPTEMPO,83.4456,31.325,868.0
region-27_0-82_951-35_52-83_8/2014/12/27/20141227T0751.tiff,region-27_0-82_951-35_52-83_8,2014-12-27 07:01:55,90074.0,ITP,83.4726,31.2801,2945.0
region-27_0-82_951-35_52-83_8/2014/12/27/20141227T0751.tiff,region-27_0-82_951-35_52-83_8,2014-12-27 07:59:31,300234011247800.0,UPTEMPO,83.4672,31.2958,511.0
region-27_0-82_951-35_52-83_8/2014/12/28/20141228T0654.tiff,region-27_0-82_951-35_52-83_8,2014-12-28 07:01:55,90074.0,ITP,83.4149,31.433,475.0
region-27_0-82_951-35_52-83_8/2014/12/28/20141228T0654.tiff,region-27_0-82_951-35_52-83_8,2014-12-28 07:00:28,300234011247800.0,UPTEMPO,83.4142,31.4366,388.0
region-27_0-82_951-35_52-83_8/2014/12/28/20141228T1326.tiff,region-27_0-82_951-35_52-83_8,2014-12-28 13:01:55,90074.0,ITP,83.415,31.4289,1445.0
region-27_0-82_951-35_52-83_8/2014/12/28/20141228T1326.tiff,region-27_0-82_951-35_52-83_8,2014-12-28 13:00:28,300234011247800.0,UPTEMPO,83.4142,31.4328,1532.0
region-27_0-82_951-35_52-83_8/2014/12/29/20141229T1228.tiff,region-27_0-82_951-35_52-83_8,2014-12-29 12:01:26,90074.0,ITP,83.4496,31.1397,1594.0
region-27_0-82_951-35_52-83_8/2014/12/29/20141229T1228.tiff,region-27_0-82_951-35_52-83_8,2014-12-29 12:00:00,300234011247800.0,UPTEMPO,83.449,31.1432,1680.0
region-27_0-82_951-35_52-83_8/2014/12/29/20141229T0735.tiff,region-27_0-82_951-35_52-83_8,2014-12-29 09:01:26,90074.0,ITP,83.4446,31.2214,5186.0
region-27_0-82_951-35_52-83_8/2014/12/29/20141229T0735.tiff,region-27_0-82_951-35_52-83_8,2014-12-29 07:59:31,300234011247800.0,UPTEMPO,83.4424,31.2446,1471.0
region-27_0-82_951-35_52-83_8/2014/12/30/20141230T1309.tiff,region-27_0-82_951-35_52-83_8,2014-12-30 13:01:55,90074.0,ITP,83.4955,30.1525,425.0
region-27_0-82_951-35_52-83_8/2014/12/30/20141230T1309.tiff,region-27_0-82_951-35_52-83_8,2014-12-30 13:00:28,300234011247800.0,UPTEMPO,83.495,30.1564,512.0
region-27_0-82_951-35_52-83_8/2014/12/31/20141231T1350.tiff,region-27_0-82_951-35_52-83_8,2014-12-31 13:59:31,300234011247800.0,UPTEMPO,83.4822,28.4444,571.0
region-27_0-82_951-35_52-83_8/2014/12/31/20141231T0719.tiff,region-27_0-82_951-35_52-83_8,2014-12-31 07:00:28,300234011247800.0,UPTEMPO,83.5016,28.8286,1112.0
region-27_0-82_951-35_52-83_8/2015/01/01/20150101T1431.tiff,region-27_0-82_951-35_52-83_8,2015-01-01 14:02:24,90074.0,ITP,83.5049,27.3241,1716.0
region-27_0-82_951-35_52-83_8/2015/01/01/20150101T1431.tiff,region-27_0-82_951-35_52-83_8,2015-01-01 15:00:00,300234011247800.0,UPTEMPO,83.506,27.265,1740.0
region-27_0-82_951-35_52-83_8/2015/01/01/20150101T0759.tiff,region-27_0-82_951-35_52-83_8,2015-01-01 07:01:55,90074.0,ITP,83.4983,27.728,3425.0
region-27_0-82_951-35_52-83_8/2015/01/01/20150101T0759.tiff,region-27_0-82_951-35_52-83_8,2015-01-01 07:59:31,300234011247800.0,UPTEMPO,83.4988,27.6812,31.0
region-27_0-82_951-35_52-83_8/2015/02/03/20150203T1407.tiff,region-27_0-82_951-35_52-83_8,2015-02-03 13:59:31,90075.0,ITP,83.4813,34.5553,449.0
region-27_0-82_951-35_52-83_8/2015/02/03/20150203T0735.tiff,region-27_0-82_951-35_52-83_8,2015-02-03 07:59:31,90075.0,ITP,83.4408,34.4318,1471.0
region-27_0-82_951-35_52-83_8/2015/02/04/20150204T0637.tiff,region-27_0-82_951-35_52-83_8,2015-02-04 07:00:28,90075.0,ITP,83.6534,35.4976,1408.0
region-27_0-82_951-35_52-83_8/2015/02/18/20150218T1431.tiff,region-27_0-82_951-35_52-83_8,2015-02-18 15:00:00,90075.0,ITP,83.698,34.516,1740.0
region-27_0-82_951-35_52-83_8/2015/02/18/20150218T0759.tiff,region-27_0-82_951-35_52-83_8,2015-02-18 08:00:57,90075.0,ITP,83.7462,34.6261,117.0
region-27_0-82_951-35_52-83_8/2015/02/19/20150219T0840.tiff,region-27_0-82_951-35_52-83_8,2015-02-19 09:00:00,90075.0,ITP,83.5667,34.6461,1200.0
region-27_0-82_951-35_52-83_8/2015/02/21/20150221T1318.tiff,region-27_0-82_951-35_52-83_8,2015-02-21 13:00:28,90075.0,ITP,83.3734,34.4046,1052.0
region-27_0-82_951-35_52-83_8/2015/02/21/20150221T0824.tiff,region-27_0-82_951-35_52-83_8,2015-02-21 07:59:31,90075.0,ITP,83.3794,34.5159,1469.0
region-27_0-82_951-35_52-83_8/2015/02/22/20150222T1359.tiff,region-27_0-82_951-35_52-83_8,2015-02-22 14:00:57,90075.0,ITP,83.3517,34.1156,117.0
region-27_0-82_951-35_52-83_8/2015/02/22/20150222T0727.tiff,region-27_0-82_951-35_52-83_8,2015-02-22 07:00:28,90075.0,ITP,83.357,34.2262,1592.0
region-27_0-82_951-35_52-83_8/2015/02/23/20150223T1301.tiff,region-27_0-82_951-35_52-83_8,2015-02-23 13:00:28,90075.0,ITP,83.2996,34.4187,32.0
region-27_0-82_951-35_52-83_8/2015/02/23/20150223T0807.tiff,region-27_0-82_951-35_52-83_8,2015-02-23 07:59:31,90075.0,ITP,83.2931,34.3158,449.0
region-27_0-82_951-35_52-83_8/2015/02/24/20150224T0710.tiff,region-27_0-82_951-35_52-83_8,2015-02-24 07:00:28,90075.0,ITP,83.3005,34.4413,572.0
region-27_0-82_951-35_52-83_8/2015/02/24/20150224T1342.tiff,region-27_0-82_951-35_52-83_8,2015-02-24 14:00:57,90075.0,ITP,83.2872,34.3255,1137.0
region-27_0-82_951-35_52-83_8/2015/02/25/20150225T0751.tiff,region-27_0-82_951-35_52-83_8,2015-02-25 08:00:57,90075.0,ITP,83.278,34.1358,597.0
region-27_0-82_951-35_52-83_8/2015/02/25/20150225T1246.tiff,region-27_0-82_951-35_52-83_8,2015-02-25 13:00:28,90075.0,ITP,83.2769,34.0112,868.0
region-27_0-82_951-35_52-83_8/2015/02/26/20150226T1326.tiff,region-27_0-82_951-35_52-83_8,2015-02-26 13:00:28,90075.0,ITP,83.2884,33.3447,1532.0
region-27_0-82_951-35_52-83_8/2015/02/26/20150226T0832.tiff,region-27_0-82_951-35_52-83_8,2015-02-26 09:00:00,90075.0,ITP,83.2854,33.4374,1680.0
region-27_0-82_951-35_52-83_8/2015/02/27/20150227T0735.tiff,region-27_0-82_951-35_52-83_8,2015-02-27 08:00:57,90075.0,ITP,83.2685,33.1923,1557.0
region-27_0-82_951-35_52-83_8/2015/02/27/20150227T1407.tiff,region-27_0-82_951-35_52-83_8,2015-02-27 13:59:31,90075.0,ITP,83.2594,33.2665,449.0
region-27_0-82_951-35_52-83_8/2015/02/28/20150228T0637.tiff,region-27_0-82_951-35_52-83_8,2015-02-28 07:00:28,90075.0,ITP,83.2488,33.3201,1408.0
region-27_0-82_951-35_52-83_8/2015/02/28/20150228T1309.tiff,region-27_0-82_951-35_52-83_8,2015-02-28 13:01:55,90075.0,ITP,83.2531,33.3321,425.0
region-27_0-82_951-35_52-83_8/2015/03/01/20150301T0719.tiff,region-27_0-82_951-35_52-83_8,2015-03-01 07:00:28,90075.0,ITP,83.259,33.3421,1112.0
region-27_0-82_951-35_52-83_8/2015/03/01/20150301T1350.tiff,region-27_0-82_951-35_52-83_8,2015-03-01 14:00:57,90075.0,ITP,83.2616,33.2993,657.0
region-27_0-82_951-35_52-83_8/2015/03/02/20150302T0759.tiff,region-27_0-82_951-35_52-83_8,2015-03-02 07:59:31,90075.0,ITP,83.2717,32.963,31.0
region-27_0-82_951-35_52-83_8/2015/03/02/20150302T1431.tiff,region-27_0-82_951-35_52-83_8,2015-03-02 15:00:00,90075.0,ITP,83.2796,32.8441,1740.0
region-27_0-82_951-35_52-83_8/2015/03/03/20150303T0702.tiff,region-27_0-82_951-35_52-83_8,2015-03-03 07:00:28,90075.0,ITP,83.3388,32.1808,92.0
region-27_0-82_951-35_52-83_8/2015/03/03/20150303T1334.tiff,region-27_0-82_951-35_52-83_8,2015-03-03 14:00:57,90075.0,ITP,83.3913,31.732,1617.0
region-27_0-82_951-35_52-83_8/2015/03/04/20150304T0743.tiff,region-27_0-82_951-35_52-83_8,2015-03-04 07:59:31,90075.0,ITP,83.5044,31.2232,991.0
region-27_0-82_951-35_52-83_8/2015/03/04/20150304T1415.tiff,region-27_0-82_951-35_52-83_8,2015-03-04 13:59:31,90075.0,ITP,83.5122,31.3709,929.0
region-27_0-82_951-35_52-83_8/2015/03/05/20150305T0824.tiff,region-27_0-82_951-35_52-83_8,2015-03-05 07:59:31,90075.0,ITP,83.5036,31.3285,1469.0
region-27_0-82_951-35_52-83_8/2015/03/05/20150305T1318.tiff,region-27_0-82_951-35_52-83_8,2015-03-05 13:00:28,90075.0,ITP,83.5071,31.3184,1052.0
region-27_0-82_951-35_52-83_8/2015/03/06/20150306T1359.tiff,region-27_0-82_951-35_52-83_8,2015-03-06 13:59:31,90075.0,ITP,83.4952,31.6029,31.0
region-27_0-82_951-35_52-83_8/2015/03/06/20150306T0727.tiff,region-27_0-82_951-35_52-83_8,2015-03-06 07:00:28,90075.0,ITP,83.4975,31.5453,1592.0
region-27_0-82_951-35_52-83_8/2015/03/07/20150307T0808.tiff,region-27_0-82_951-35_52-83_8,2015-03-07 07:59:31,90075.0,ITP,83.5233,31.2658,509.0
region-27_0-82_951-35_52-83_8/2015/03/07/20150307T1301.tiff,region-27_0-82_951-35_52-83_8,2015-03-07 13:00:28,90075.0,ITP,83.5378,31.0599,32.0
region-27_0-82_951-35_52-83_8/2015/03/08/20150308T1342.tiff,region-27_0-82_951-35_52-83_8,2015-03-08 13:59:31,90075.0,ITP,83.5875,30.3321,1051.0
region-27_0-82_951-35_52-83_8/2015/03/08/20150308T0711.tiff,region-27_0-82_951-35_52-83_8,2015-03-08 07:00:28,90075.0,ITP,83.5746,30.7202,632.0
region-27_0-82_951-35_52-83_8/2015/03/09/20150309T1423.tiff,region-27_0-82_951-35_52-83_8,2015-03-09 13:59:31,90075.0,ITP,83.6095,29.1942,1409.0
region-27_0-82_951-35_52-83_8/2015/03/09/20150309T0751.tiff,region-27_0-82_951-35_52-83_8,2015-03-09 07:59:31,90075.0,ITP,83.6109,29.4551,511.0
region-27_0-82_951-35_52-83_8/2015/03/10/20150310T1326.tiff,region-27_0-82_951-35_52-83_8,2015-03-10 13:00:28,90075.0,ITP,83.5941,28.2737,1532.0
region-27_0-82_951-35_52-83_8/2015/03/10/20150310T0832.tiff,region-27_0-82_951-35_52-83_8,2015-03-10 09:00:00,90075.0,ITP,83.5995,28.4415,1680.0
region-27_0-82_951-35_52-83_8/2015/03/11/20150311T0735.tiff,region-27_0-82_951-35_52-83_8,2015-03-11 08:00:57,90075.0,ITP,83.5445,27.726,1557.0
region-27_0-82_951-35_52-83_8/2015/03/11/20150311T1407.tiff,region-27_0-82_951-35_52-83_8,2015-03-11 13:59:31,90075.0,ITP,83.5193,27.6787,449.0
region-27_0-82_951-35_52-83_8/2015/03/12/20150312T0637.tiff,region-27_0-82_951-35_52-83_8,2015-03-12 07:00:28,90075.0,ITP,83.4556,27.6466,1408.0
region-27_0-82_951-35_52-83_8/2015/03/12/20150312T1309.tiff,region-27_0-82_951-35_52-83_8,2015-03-12 13:00:28,90075.0,ITP,83.4416,27.624,512.0
region-27_0-82_951-35_52-83_8/2015/03/13/20150313T0719.tiff,region-27_0-82_951-35_52-83_8,2015-03-13 07:00:28,90075.0,ITP,83.4027,27.4477,1112.0
region-27_0-82_951-35_52-83_8/2015/03/13/20150313T1350.tiff,region-27_0-82_951-35_52-83_8,2015-03-13 13:59:31,90075.0,ITP,83.3893,27.3991,571.0
region-27_0-82_951-35_52-83_8/2015/03/14/20150314T0759.tiff,region-27_0-82_951-35_52-83_8,2015-03-14 08:00:57,90075.0,ITP,83.3618,27.2319,117.0
region-27_0-82_951-35_52-83_8/2015/03/14/20150314T1431.tiff,region-27_0-82_951-35_52-83_8,2015-03-14 15:00:00,90075.0,ITP,83.3538,27.2183,1740.0
region-27_0-82_951-35_52-83_8/2015/03/15/20150315T0702.tiff,region-27_0-82_951-35_52-83_8,2015-03-15 07:00:28,90075.0,ITP,83.4059,27.0409,92.0
region-27_0-82_951-35_52-83_8/2015/03/15/20150315T1334.tiff,region-27_0-82_951-35_52-83_8,2015-03-15 14:00:57,90075.0,ITP,83.4499,27.394,1617.0
region-27_0-82_951-35_52-83_8/2015/03/16/20150316T0605.tiff,region-27_0-82_951-35_52-83_8,2015-03-16 06:00:00,90075.0,ITP,83.4329,28.2449,300.0
region-27_0-82_951-35_52-83_8/2015/03/17/20150317T0824.tiff,region-27_0-82_951-35_52-83_8,2015-03-17 08:00:57,90075.0,ITP,83.2905,27.9409,1383.0
region-27_0-82_951-35_52-83_8/2015/03/17/20150317T1318.tiff,region-27_0-82_951-35_52-83_8,2015-03-17 13:00:28,90075.0,ITP,83.2791,27.938,1052.0
region-27_0-82_951-35_52-83_8/2015/03/18/20150318T1359.tiff,region-27_0-82_951-35_52-83_8,2015-03-18 13:59:31,90075.0,ITP,83.2081,27.7865,31.0
region-27_0-82_951-35_52-83_8/2015/03/18/20150318T0727.tiff,region-27_0-82_951-35_52-83_8,2015-03-18 07:00:28,90075.0,ITP,83.232,27.8072,1592.0
region-27_0-82_951-35_52-83_8/2015/03/21/20150321T1245.tiff,region-27_0-82_951-35_52-83_8,2015-03-21 13:00:28,90075.0,ITP,82.9954,27.1469,928.0
region-27_0-82_951-35_52-83_8/2015/04/25/20150425T0711.tiff,region-27_0-82_951-35_52-83_8,2015-04-25 09:00:00,300234060176700.0,SVP-B,83.7884,30.354,6540.0
region-27_0-82_951-35_52-83_8/2015/04/25/20150425T1342.tiff,region-27_0-82_951-35_52-83_8,2015-04-25 13:59:31,300234060176700.0,SVP-B,83.7684,30.2944,1051.0
region-27_0-82_951-35_52-83_8/2015/04/26/20150426T0751.tiff,region-27_0-82_951-35_52-83_8,2015-04-26 07:59:31,300234060176700.0,SVP-B,83.6298,30.1736,511.0
region-27_0-82_951-35_52-83_8/2015/04/26/20150426T1423.tiff,region-27_0-82_951-35_52-83_8,2015-04-26 13:59:31,300234060176700.0,SVP-B,83.5816,29.9426,1409.0
region-27_0-82_951-35_52-83_8/2015/04/27/20150427T1326.tiff,region-27_0-82_951-35_52-83_8,2015-04-27 13:00:28,300234060176700.0,SVP-B,83.451,28.7384,1532.0
region-27_0-82_951-35_52-83_8/2015/04/27/20150427T0832.tiff,region-27_0-82_951-35_52-83_8,2015-04-27 09:00:00,300234060176700.0,SVP-B,83.464,28.8702,1680.0
region-27_0-82_951-35_52-83_8/2015/04/28/20150428T0735.tiff,region-27_0-82_951-35_52-83_8,2015-04-28 07:59:31,300234060176700.0,SVP-B,83.3826,28.1192,1471.0
region-27_0-82_951-35_52-83_8/2015/04/28/20150428T1228.tiff,region-27_0-82_951-35_52-83_8,2015-04-28 12:00:00,300234060176700.0,SVP-B,83.3622,27.959,1680.0
region-27_0-82_951-35_52-83_8/2015/04/29/20150429T0637.tiff,region-27_0-82_951-35_52-83_8,2015-04-29 07:00:28,300234060176700.0,SVP-B,83.3004,27.64,1408.0
region-27_0-82_951-35_52-83_8/2015/04/29/20150429T1310.tiff,region-27_0-82_951-35_52-83_8,2015-04-29 13:00:28,300234060176700.0,SVP-B,83.282,27.5872,572.0
region-27_0-82_951-35_52-83_8/2015/04/30/20150430T0719.tiff,region-27_0-82_951-35_52-83_8,2015-04-30 07:00:28,300234060176700.0,SVP-B,83.2526,27.5146,1112.0
region-27_0-82_951-35_52-83_8/2015/04/30/20150430T1350.tiff,region-27_0-82_951-35_52-83_8,2015-04-30 13:59:31,300234060176700.0,SVP-B,83.2516,27.4886,571.0
region-27_0-82_951-35_52-83_8/2015/05/01/20150501T0758.tiff,region-27_0-82_951-35_52-83_8,2015-05-01 07:59:31,300234060176700.0,SVP-B,83.2454,27.3034,91.0
region-27_0-82_951-35_52-83_8/2015/05/01/20150501T1431.tiff,region-27_0-82_951-35_52-83_8,2015-05-01 15:00:00,300234060176700.0,SVP-B,83.232,27.2156,1740.0
region-27_0-82_951-35_52-83_8/2015/05/02/20150502T1334.tiff,region-27_0-82_951-35_52-83_8,2015-05-02 13:59:31,300234060176700.0,SVP-B,83.2046,27.1368,1531.0
region-27_0-82_951-35_52-83_8/2015/05/02/20150502T0702.tiff,region-27_0-82_951-35_52-83_8,2015-05-02 07:00:28,300234060176700.0,SVP-B,83.211,27.1376,92.0
region-27_0-82_951-35_52-83_8/2016/09/13/20160913T0735.tiff,region-27_0-82_951-35_52-83_8,2016-09-13 06:00:00,300234062788480.0,Snow_Buoy,83.7518,33.681,5700.0
region-27_0-82_951-35_52-83_8/2017/10/07/20171007T0832.tiff,region-27_0-82_951-35_52-83_8,2017-10-07 08:29:45,90095.0,ITP,83.5649,35.4453,135.0
region-27_0-82_951-35_52-83_8/2017/10/08/20171008T1228.tiff,region-27_0-82_951-35_52-83_8,2017-10-08 12:30:14,90095.0,ITP,83.5303,35.4323,134.0
region-27_0-82_951-35_52-83_8/2017/10/08/20171008T0735.tiff,region-27_0-82_951-35_52-83_8,2017-10-08 07:30:43,90095.0,ITP,83.5352,35.3896,257.0
region-27_0-82_951-35_52-83_8/2017/10/09/20171009T0816.tiff,region-27_0-82_951-35_52-83_8,2017-10-09 08:29:45,90095.0,ITP,83.4594,35.4724,825.0
region-27_0-82_951-35_52-83_8/2017/10/10/20171010T0718.tiff,region-27_0-82_951-35_52-83_8,2017-10-10 07:30:43,90095.0,ITP,83.456,35.2199,763.0
region-27_0-82_951-35_52-83_8/2017/10/10/20171010T1212.tiff,region-27_0-82_951-35_52-83_8,2017-10-10 12:00:00,90095.0,ITP,83.4693,35.1188,720.0
region-27_0-82_951-35_52-83_8/2017/10/11/20171011T0759.tiff,region-27_0-82_951-35_52-83_8,2017-10-11 08:00:57,90095.0,ITP,83.4902,34.4142,117.0
region-27_0-82_951-35_52-83_8/2017/10/11/20171011T0759.tiff,region-27_0-82_951-35_52-83_8,2017-10-11 07:59:31,300234062836680.0,IMB,83.50988,34.81348,31.0
region-27_0-82_951-35_52-83_8/2017/10/12/20171012T1155.tiff,region-27_0-82_951-35_52-83_8,2017-10-12 12:00:00,90095.0,ITP,83.5095,33.7236,300.0
region-27_0-82_951-35_52-83_8/2017/10/12/20171012T1155.tiff,region-27_0-82_951-35_52-83_8,2017-10-12 12:00:00,300234062836680.0,IMB,83.53289,34.10274,300.0
region-27_0-82_951-35_52-83_8/2017/10/12/20171012T0839.tiff,region-27_0-82_951-35_52-83_8,2017-10-12 08:29:45,90095.0,ITP,83.5093,33.7368,555.0
region-27_0-82_951-35_52-83_8/2017/10/12/20171012T0839.tiff,region-27_0-82_951-35_52-83_8,2017-10-12 09:00:00,300234062836680.0,IMB,83.5326,34.12597,1260.0
region-27_0-82_951-35_52-83_8/2017/10/13/20171013T0743.tiff,region-27_0-82_951-35_52-83_8,2017-10-13 07:30:43,90095.0,ITP,83.5433,33.265,737.0
region-27_0-82_951-35_52-83_8/2017/10/13/20171013T0743.tiff,region-27_0-82_951-35_52-83_8,2017-10-13 07:59:31,300234062836680.0,IMB,83.56813,33.64773,991.0
region-27_0-82_951-35_52-83_8/2017/10/14/20171014T0824.tiff,region-27_0-82_951-35_52-83_8,2017-10-14 08:29:45,90095.0,ITP,83.6718,32.861,345.0
region-27_0-82_951-35_52-83_8/2017/10/14/20171014T0824.tiff,region-27_0-82_951-35_52-83_8,2017-10-14 07:59:31,300234062836680.0,IMB,83.68879,33.25058,1469.0
region-27_0-82_951-35_52-83_8/2019/04/23/20190423T0929.tiff,region-27_0-82_951-35_52-83_8,2019-04-23 11:03:50,52980.0,SVP-B,83.7995,30.5929,5690.0
region-27_0-82_951-35_52-83_8/2019/04/24/20190424T0653.tiff,region-27_0-82_951-35_52-83_8,2019-04-24 07:03:21,52980.0,SVP-B,83.7356,30.5253,621.0
region-27_0-82_951-35_52-83_8/2019/04/25/20190425T0735.tiff,region-27_0-82_951-35_52-83_8,2019-04-25 07:04:48,52980.0,SVP-B,83.6753,30.4983,1812.0
region-27_0-82_951-35_52-83_8/2019/04/25/20190425T1228.tiff,region-27_0-82_951-35_52-83_8,2019-04-25 12:04:19,52980.0,SVP-B,83.6607,30.5064,1421.0
region-27_0-82_951-35_52-83_8/2019/04/26/20190426T0637.tiff,region-27_0-82_951-35_52-83_8,2019-04-26 07:04:48,52980.0,SVP-B,83.6029,30.2421,1668.0
region-27_0-82_951-35_52-83_8/2019/04/27/20190427T1212.tiff,region-27_0-82_951-35_52-83_8,2019-04-27 12:05:45,52980.0,SVP-B,83.5901,30.2771,375.0
region-27_0-82_951-35_52-83_8/2019/04/27/20190427T0718.tiff,region-27_0-82_951-35_52-83_8,2019-04-27 07:03:21,52980.0,SVP-B,83.5803,30.218,879.0
region-27_0-82_951-35_52-83_8/2019/04/28/20190428T0759.tiff,region-27_0-82_951-35_52-83_8,2019-04-28 08:05:16,52980.0,SVP-B,83.5425,30.0588,376.0
region-27_0-82_951-35_52-83_8/2019/04/29/20190429T0702.tiff,region-27_0-82_951-35_52-83_8,2019-04-29 07:03:21,52980.0,SVP-B,83.4712,30.2207,81.0
